"customer","tariff","from","to","v4","v5","v6","v7"
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","PR26 7TZ","S25 4DL","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","PR26 7TZ","WN8 9QB","50.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","PR26 7TZ","YO11 3BY","210.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","S25 4DL","FK5 4RU","350.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","S25 4DL","GU14 6FF","225.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","S25 4DL","PR26 7TZ","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","S25 4DL","WN8 9QB","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","S25 4DL","YO11 3BY","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","WN8 9QB","FK5 4RU","255.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","WN8 9QB","GU14 6FF","255.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","WN8 9QB","PR26 7TZ","50.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","WN8 9QB","S25 4DL","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","WN8 9QB","YO11 3BY","210.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","YO11 3BY","FK5 4RU","340.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","YO11 3BY","GU14 6FF","335.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","YO11 3BY","PR26 7TZ","210.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","YO11 3BY","S25 4DL","125.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","ADR LWB","YO11 3BY","WN8 9QB","210.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","FK5 4RU","GU14 6FF","1,200.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","FK5 4RU","PR26 7TZ","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","FK5 4RU","S25 4DL","775.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","FK5 4RU","WN8 9QB","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","FK5 4RU","YO11 3BY","725.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","GU14 6FF","FK5 4RU","1,350.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","GU14 6FF","PR26 7TZ","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","GU14 6FF","S25 4DL","620.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","GU14 6FF","WN8 9QB","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","GU14 6FF","YO11 3BY","895.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","PR26 7TZ","FK5 4RU","725.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","PR26 7TZ","GU14 6FF","725.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","PR26 7TZ","S25 4DL","480.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","PR26 7TZ","WN8 9QB","300.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","PR26 7TZ","YO11 3BY","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","S25 4DL","FK5 4RU","970.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","S25 4DL","GU14 6FF","685.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","S25 4DL","PR26 7TZ","550.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","S25 4DL","WN8 9QB","550.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","S25 4DL","YO11 3BY","595.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","WN8 9QB","FK5 4RU","725.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","WN8 9QB","GU14 6FF","725.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","WN8 9QB","PR26 7TZ","300.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","WN8 9QB","S25 4DL","480.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","WN8 9QB","YO11 3BY","695.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","YO11 3BY","FK5 4RU","925.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","YO11 3BY","GU14 6FF","925.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","YO11 3BY","PR26 7TZ","750.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","YO11 3BY","S25 4DL","625.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Artic JF","YO11 3BY","WN8 9QB","750.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","FK5 4RU","GU14 6FF","685.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","FK5 4RU","PR26 7TZ","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","FK5 4RU","S25 4DL","455.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","FK5 4RU","WN8 9QB","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","FK5 4RU","YO11 3BY","450.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","GU14 6FF","FK5 4RU","685.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","GU14 6FF","PR26 7TZ","370.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","GU14 6FF","S25 4DL","330.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","GU14 6FF","WN8 9QB","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","GU14 6FF","YO11 3BY","450.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","PR26 7TZ","FK5 4RU","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","PR26 7TZ","GU14 6FF","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","PR26 7TZ","S25 4DL","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","PR26 7TZ","WN8 9QB","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","PR26 7TZ","YO11 3BY","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","S25 4DL","FK5 4RU","480.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","S25 4DL","GU14 6FF","330.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","S25 4DL","PR26 7TZ","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","S25 4DL","WN8 9QB","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","S25 4DL","YO11 3BY","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","WN8 9QB","FK5 4RU","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","WN8 9QB","GU14 6FF","360.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","WN8 9QB","PR26 7TZ","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","WN8 9QB","S25 4DL","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","WN8 9QB","YO11 3BY","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","YO11 3BY","FK5 4RU","450.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","YO11 3BY","GU14 6FF","450.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","YO11 3BY","PR26 7TZ","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","YO11 3BY","S25 4DL","195.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","LUTON AD","YO11 3BY","WN8 9QB","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","FK5 4RU","GU14 6FF","390.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","FK5 4RU","PR26 7TZ","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","FK5 4RU","S25 4DL","250.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","FK5 4RU","WN8 9QB","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","FK5 4RU","YO11 3BY","255.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","GU14 6FF","FK5 4RU","390.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","GU14 6FF","PR26 7TZ","200.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","GU14 6FF","S25 4DL","175.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","GU14 6FF","WN8 9QB","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","GU14 6FF","YO11 3BY","245.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","PR26 7TZ","FK5 4RU","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","PR26 7TZ","GU14 6FF","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","PR26 7TZ","S25 4DL","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","PR26 7TZ","WN8 9QB","40.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","PR26 7TZ","YO11 3BY","160.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","S25 4DL","FK5 4RU","270.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","S25 4DL","GU14 6FF","175.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","S25 4DL","PR26 7TZ","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","S25 4DL","WN8 9QB","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","S25 4DL","YO11 3BY","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","WN8 9QB","FK5 4RU","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","WN8 9QB","GU14 6FF","190.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","WN8 9QB","PR26 7TZ","40.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","WN8 9QB","S25 4DL","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","WN8 9QB","YO11 3BY","160.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","YO11 3BY","FK5 4RU","255.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","YO11 3BY","GU14 6FF","245.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","YO11 3BY","PR26 7TZ","160.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","YO11 3BY","S25 4DL","95.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","Small Van AD","YO11 3BY","WN8 9QB","160.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","FK5 4RU","GU14 6FF","435.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","FK5 4RU","PR26 7TZ","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","FK5 4RU","S25 4DL","280.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","FK5 4RU","WN8 9QB","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","FK5 4RU","YO11 3BY","290.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","GU14 6FF","FK5 4RU","435.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","GU14 6FF","PR26 7TZ","230.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","GU14 6FF","S25 4DL","200.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","GU14 6FF","WN8 9QB","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","GU14 6FF","YO11 3BY","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","PR26 7TZ","FK5 4RU","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","PR26 7TZ","GU14 6FF","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","PR26 7TZ","S25 4DL","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","PR26 7TZ","WN8 9QB","45.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","PR26 7TZ","YO11 3BY","180.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","S25 4DL","FK5 4RU","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","S25 4DL","GU14 6FF","200.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","S25 4DL","PR26 7TZ","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","S25 4DL","WN8 9QB","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","S25 4DL","YO11 3BY","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","WN8 9QB","FK5 4RU","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","WN8 9QB","GU14 6FF","220.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","WN8 9QB","PR26 7TZ","45.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","WN8 9QB","S25 4DL","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","WN8 9QB","YO11 3BY","180.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","YO11 3BY","FK5 4RU","290.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","YO11 3BY","GU14 6FF","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","YO11 3BY","PR26 7TZ","180.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","YO11 3BY","S25 4DL","115.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","SWB AD","YO11 3BY","WN8 9QB","180.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","FK5 4RU","GU14 6FF","585.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","FK5 4RU","PR26 7TZ","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","FK5 4RU","S25 4DL","370.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","FK5 4RU","WN8 9QB","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","FK5 4RU","YO11 3BY","375.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","GU14 6FF","FK5 4RU","585.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","GU14 6FF","PR26 7TZ","295.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","GU14 6FF","S25 4DL","250.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","GU14 6FF","WN8 9QB","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","GU14 6FF","YO11 3BY","375.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","PR26 7TZ","FK5 4RU","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","PR26 7TZ","GU14 6FF","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","PR26 7TZ","S25 4DL","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","PR26 7TZ","WN8 9QB","55.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","PR26 7TZ","YO11 3BY","225.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","S25 4DL","FK5 4RU","395.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","S25 4DL","GU14 6FF","250.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","S25 4DL","PR26 7TZ","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","S25 4DL","WN8 9QB","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","S25 4DL","YO11 3BY","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","WN8 9QB","FK5 4RU","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","WN8 9QB","GU14 6FF","285.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","WN8 9QB","PR26 7TZ","55.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","WN8 9QB","S25 4DL","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","WN8 9QB","YO11 3BY","225.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","YO11 3BY","FK5 4RU","375.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","YO11 3BY","GU14 6FF","375.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","YO11 3BY","PR26 7TZ","225.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","YO11 3BY","S25 4DL","135.00","0.00","",
"Alexander Dennis Ltd (aftermarket)..","XLWB AD","YO11 3BY","WN8 9QB","225.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","FK5 4RU","GU14 6FF","1,150.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","FK5 4RU","PR26 7TZ","595.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","FK5 4RU","S25 4DL","725.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","FK5 4RU","WN8 9QB","595.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","FK5 4RU","YO11 3BY","675.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","GU14 6FF","FK5 4RU","1,250.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","GU14 6FF","PR26 7TZ","595.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","GU14 6FF","S25 4DL","595.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","GU14 6FF","WN8 9QB","595.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","GU14 6FF","YO11 3BY","865.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","PR26 7TZ","FK5 4RU","625.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","PR26 7TZ","GU14 6FF","625.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","PR26 7TZ","S25 4DL","440.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","PR26 7TZ","WN8 9QB","240.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","PR26 7TZ","YO11 3BY","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","S25 4DL","FK5 4RU","925.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","S25 4DL","GU14 6FF","625.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","S25 4DL","PR26 7TZ","525.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","S25 4DL","WN8 9QB","525.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","S25 4DL","YO11 3BY","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","WN8 9QB","FK5 4RU","625.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","WN8 9QB","GU14 6FF","625.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","WN8 9QB","PR26 7TZ","240.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","WN8 9QB","S25 4DL","440.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","WN8 9QB","YO11 3BY","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","YO11 3BY","FK5 4RU","875.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","YO11 3BY","GU14 6FF","885.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","YO11 3BY","PR26 7TZ","715.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","YO11 3BY","S25 4DL","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","18T JF","YO11 3BY","WN8 9QB","715.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","FK5 4RU","GU14 6FF","1,175.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","FK5 4RU","PR26 7TZ","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","FK5 4RU","S25 4DL","750.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","FK5 4RU","WN8 9QB","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","FK5 4RU","YO11 3BY","695.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","GU14 6FF","FK5 4RU","1,300.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","GU14 6FF","PR26 7TZ","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","GU14 6FF","S25 4DL","610.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","GU14 6FF","WN8 9QB","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","GU14 6FF","YO11 3BY","880.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","PR26 7TZ","FK5 4RU","675.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","PR26 7TZ","GU14 6FF","675.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","PR26 7TZ","S25 4DL","460.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","PR26 7TZ","WN8 9QB","280.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","PR26 7TZ","YO11 3BY","685.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","S25 4DL","FK5 4RU","950.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","S25 4DL","GU14 6FF","650.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","S25 4DL","PR26 7TZ","540.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","S25 4DL","WN8 9QB","540.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","S25 4DL","YO11 3BY","575.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","WN8 9QB","FK5 4RU","675.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","WN8 9QB","GU14 6FF","675.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","WN8 9QB","PR26 7TZ","280.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","WN8 9QB","S25 4DL","460.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","WN8 9QB","YO11 3BY","685.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","YO11 3BY","FK5 4RU","900.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","YO11 3BY","GU14 6FF","900.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","YO11 3BY","PR26 7TZ","730.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","YO11 3BY","S25 4DL","600.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","26T AD","YO11 3BY","WN8 9QB","730.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","FK5 4RU","GU14 6FF","975.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","FK5 4RU","PR26 7TZ","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","FK5 4RU","S25 4DL","610.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","FK5 4RU","WN8 9QB","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","FK5 4RU","YO11 3BY","565.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","GU14 6FF","FK5 4RU","1,115.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","GU14 6FF","PR26 7TZ","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","GU14 6FF","S25 4DL","520.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","GU14 6FF","WN8 9QB","550.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","GU14 6FF","YO11 3BY","740.00","0.00","",
"Alexander Dennis Ltd (manufacturing)..","7.5T JF","PR26 7TZ","FK5 4RU","575.00","0.00","",
